H3 Na1 O6 Se2,153684,14,mp-696842,94650,14,,,,,,
H3 Nd1 O3,150629,11,mp-625403,150985,11,mp-626369,0.000628,0.144,0.0342,,
H3 O3 P1,150541,33,,150538,33,,,,,,
H3 O3 P1,150562,33,mp-625231,150538,33,,,,,,
H3 O3 P1,150562,33,mp-625231,150541,33,,,,,,
H3 O3 P1,150567,7,mp-625254,150539,7,,,,,,
H3 O3 Sc1,150907,148,mp-626193,150906,148,mp-626194,0.00218,0.15,0.11,,
H3 O3 Tb1,150626,176,mp-625416,87803,176,mp-24121,0.000375,0.214,0.0966,,
H3 O3 Tm1,150648,176,mp-625472,150640,176,,,,,,
H3 O3 Yb1,151004,176,mp-626413,151003,176,mp-626429,0.00181,0,0.123,,
H3 O4 P1,151007,14,,87736,14,mp-23902,,,,,
H3 O4 P1,151008,14,mp-626449,151007,14,,,,,,
H3 O4 P1,151008,14,mp-626449,151022,14,mp-626464,0.0132,0.0092,0.0481,,
H3 O4 P1,151008,14,mp-626449,87736,14,mp-23902,0.0107,0.264,0.655,,
H3 O4 P1,151011,14,,151007,14,,,,,,
H3 O4 P1,151011,14,,151008,14,mp-626449,,,,,
H3 O4 P1,151011,14,,151022,14,mp-626464,,,,,
H3 O4 P1,151011,14,,87736,14,mp-23902,,,,,
H3 O4 P1,151022,14,mp-626464,151007,14,,,,,,
H3 O4 P1,151022,14,mp-626464,87736,14,mp-23902,0.0239,0.273,0.607,,
H3 O5 P1 Zn1,154668,2,mp-707311,100326,2,,,,,,
H3 O5 Re1,151110,1,,151109,1,mp-626788,,,,,
H3 O5 Re1,151111,1,mp-626800,151109,1,mp-626788,0.00924,0.165,1.18,,
H3 O5 Re1,151111,1,mp-626800,151110,1,,,,,,
H3 O5 Re1,151112,1,,151109,1,mp-626788,,,,,
H3 O5 Re1,151112,1,,151110,1,,,,,,
H3 O5 Re1,151112,1,,151111,1,mp-626800,,,,,
H3 O5 Re1,151137,1,mp-626799,151109,1,mp-626788,0.019,0.0324,0.638,,
H3 O5 Re1,151137,1,mp-626799,151110,1,,,,,,
H3 O5 Re1,151137,1,mp-626799,151111,1,mp-626800,0.0283,0.132,0.542,,
H3 O5 Re1,151137,1,mp-626799,151112,1,,,,,,
H3 O5 Re1,151144,1,mp-626819,151109,1,mp-626788,0.00239,0.0873,1.07,,
H3 O5 Re1,151144,1,mp-626819,151110,1,,,,,,
H3 O5 Re1,151144,1,mp-626819,151111,1,mp-626800,0.00685,0.0775,0.114,,
H3 O5 Re1,151144,1,mp-626819,151112,1,,,,,,
H3 O5 Re1,151145,1,mp-626829,151108,1,,,,,,
H3 O7 Rb1 W1,86467,2,mp-569342,4820,2,,,,,,
H30 N6 O24 P6 Te1,154560,148,mp-707206,94895,148,,,,,,
H30 O21 S2,100074,8,,88403,8,mp-31374,,,,,
H38 N8 O27 P8,154802,9,,104034,9,,,,,,
H4 Hg1 O6 Te1,86574,33,,5004,33,mp-605347,,,,,
H4 I2 Ni1 O8,90408,61,,88458,61,mp-743693,,,,,
H4 Li1 Mo1 Na1 O6,88554,61,mp-540983,88549,61,,,,,,
H4 Li3 Rh1,153745,63,mp-697047,96040,63,,,,,,
H4 Lu1 N1 O7 P2,87040,14,,2060,14,mp-601348,,,,,
H4 Mo1 O5,154461,14,mp-744482,89511,14,,,,,,
H4 N1 O8 V3,136502,11,mp-768097,87813,11,mp-25617,0.00051,0.0305,0.22,,
H4 N2 O3,150693,5,,150703,5,mp-625619,,,,,
H4 N2 O3,150697,33,,150694,33,,,,,,
H4 N2 O3,150699,33,,150694,33,,,,,,
H4 N2 O3,150699,33,,150697,33,,,,,,
H4 N2 O3,150707,33,mp-625631,150694,33,,,,,,
H4 N2 O3,150707,33,mp-625631,150697,33,,,,,,
H4 N2 O3,150707,33,mp-625631,150699,33,,,,,,
H4 N2 O3,150722,33,mp-625664,150697,33,,,,,,
H4 N2 O3,150818,33,,150820,33,,,,,,
H4 N2 O3,150818,33,,150851,33,mp-626006,,,,,
H4 N2 O3,150846,33,mp-625994,150851,33,mp-626006,0.00825,0.56,1.24,,
H4 N2 O3,150851,33,mp-626006,150820,33,,,,,,
H4 N2 O3,150890,59,mp-626113,150886,59,,,,,,
H4 N2 O3,150890,59,mp-626113,89479,59,mp-634429,0.382,0.369,0.00662,,
H4 N2 O3,150905,18,mp-626155,150883,18,,,,,,
H4 O11 P2 V2,154771,14,mp-744747,100544,14,,,,,,
H4 O12 P3 Rb3,155464,2,mp-734561,107949,2,,,,,,
H4 O3 Sr1,151114,1,mp-626750,151101,1,,,,,,
H4 O5 S1,150877,14,,151036,14,mp-626486,,,,,
H4 O5 S1,150877,14,,88166,14,mp-29095,,,,,
H4 O5 S1,150878,14,mp-626109,150877,14,,,,,,
H4 O5 S1,150878,14,mp-626109,88166,14,mp-29095,0.0031,0.073,0.125,,
H4 O5 S1,150879,1,,150880,1,,,,,,
H4 O5 S1,150909,1,mp-626172,150879,1,,,,,,
H4 O5 S1,150909,1,mp-626172,150880,1,,,,,,
H4 O5 S1,150996,7,,151016,7,mp-626448,,,,,
H4 O5 S1,150997,7,,151030,7,mp-626483,,,,,
H4 O5 S1,150998,14,,150877,14,,,,,,
H4 O5 S1,150998,14,,151036,14,mp-626486,,,,,
H4 O5 S1,150998,14,,88166,14,mp-29095,,,,,
H4 O6 Se1 Zn1,87381,61,,4985,61,mp-605344,,,,,
H4 O6 Sr1,150753,9,,150754,9,,,,,,
H4 O6 Sr1,150755,9,,150756,9,,,,,,
H4 O6 Sr1,150756,9,,150794,9,mp-625836,,,,,
H4 O7 Ta2,150836,9,mp-625957,150808,9,,,,,,
H4 O9 Re2,150501,4,mp-625238,150498,4,,,,,,
H4 O9 Re2,150501,4,mp-625238,150560,4,,,,,,
H4 O9 Re2,150502,4,,150498,4,,,,,,
H4 O9 Re2,150502,4,,150501,4,mp-625238,,,,,
H4 O9 Re2,150502,4,,150560,4,,,,,,
H4 O9 Re2,150560,4,,150498,4,,,,,,
H5 I1 O6,150520,4,,150569,4,mp-625274,,,,,
H5 I1 O6,150521,14,mp-625174,150522,14,mp-625188,0.00724,0.017,0.0247,,
H5 I1 O6,150523,14,,150521,14,mp-625174,,,,,
H5 I1 O6,150523,14,,150522,14,mp-625188,,,,,
H5 I1 O6,150523,14,,88383,14,mp-27773,,,,,
H5 I1 O6,150524,7,,150568,7,mp-625256,,,,,
H5 I1 O6,150569,4,mp-625274,150783,4,mp-625890,0.00418,0.247,0.239,,
H5 I1 O6,150779,1,,150785,1,,,,,,
H5 I1 O6,150779,1,,150853,1,mp-626014,,,,,
H5 I1 O6,150838,1,mp-625961,150785,1,,,,,,
H5 I1 O6,88383,14,mp-27773,150521,14,mp-625174,0.00573,0.118,0.1,,
H5 I1 O6,88383,14,mp-27773,150522,14,mp-625188,0.013,0.101,0.125,,
H5 Li1 N2 O4 S1,108780,33,mp-697611,88682,33,mp-504426,0.00436,0.0415,0.0953,,
H5 N1 O1,150814,19,,150812,19,,,,,,
H5 N1 O1,150828,19,mp-625927,150827,19,mp-625924,0.0263,0.231,0.388,,
H5 N1 O2,150513,14,mp-625108,150487,14,,,,,,
H5 N1 O6 P1 V1,153787,29,mp-743872,104220,29,,,,,,
H5 Na1 O4 S1,89975,14,mp-720385,88632,14,mp-540554,0.003,0.0111,0.011,,
H5 Na3 O6 Si1,155203,61,mp-721564,92877,61,,,,,,
H5 Nd1 O8 Se2,88442,19,mp-24574,88439,19,,,,,,
H5 O8 V3,150863,8,,150865,8,mp-626120,,,,,
H6 In1 N1 O8 P2,172178,14,mp-778840,138153,14,,,,,,
H6 K1 O9 S1 V1,103323,4,,3327,4,mp-566393,,,,,
H6 K3 Na3 O24 P6 Te1,154805,15,mp-707985,100810,15,,,,,,
H6 K3 Np1 O8,86262,14,mp-557615,4110,14,,,,,,
H6 K3 O8 Pu1,85530,14,mp-554651,4109,14,,,,,,
H6 Mn1 O6 S1,107608,19,mp-735543,5275,19,mp-566645,0.0412,0.136,0.545,,
H6 N1 Na3 O10 S2,155104,36,mp-720901,89637,36,,,,,,
H6 N1 O4 P1,161257,19,mp-757388,87752,19,,,,,,
H6 N1 O4 P1,85381,19,mp-604120,3744,19,,,,,,
H6 N2 O4 S1,107546,19,mp-697666,90986,19,,,,,,
H6 N2 O4 S1,90986,19,,4935,19,mp-23991,,,,,
H6 N2 S1,85765,14,,86420,14,,,,,,
H6 N4 O9,150574,4,,150573,4,,,,,,
H6 N4 O9,150575,4,,150573,4,,,,,,
H6 N4 O9,150583,4,mp-625347,150573,4,,,,,,
H6 N4 O9,150586,4,,150575,4,,,,,,
H6 N4 O9,150591,4,mp-625365,150574,4,,,,,,
H6 N4 O9,150591,4,mp-625365,150575,4,,,,,,
H6 N4 O9,150986,4,mp-626354,150955,4,,,,,,
H6 O10 Rb2 S1 Te1,86555,14,mp-559096,440,14,,,,,,
H6 O10 Rb2 Se1 Te1,85649,14,mp-603414,2983,14,,,,,,
H6 O10 V3,151156,1,,151159,1,,,,,,
H6 O10 V3,151192,1,,151156,1,,,,,,
H6 O10 V3,151192,1,,151159,1,,,,,,
H6 O10 V3,151197,1,mp-627606,151158,1,,,,,,
H6 O14 P2 Pb1 V2,155063,9,mp-744989,102236,9,,,,,,
H6 O6 Te1,150823,1,,150822,1,mp-625993,,,,,
H6 O6 Te1,150831,42,mp-625941,150819,42,,,,,,
H6 O6 Te1,150852,1,mp-626012,150822,1,mp-625993,0.0115,0.234,0.19,,
H6 O6 Te1,150852,1,mp-626012,150823,1,,,,,,
H6 O6 Te1,152637,1,,86229,1,,,,,,
H6 O6 Te1,152981,1,,86082,1,,,,,,
H7 K4 O18 P4 Ru2,155296,14,mp-722787,101875,14,,,,,,
H7 La2 O11 P3,85973,2,mp-605691,5259,2,,,,,,
H7 Mg1 O7 P1,89932,61,,3320,61,mp-23734,,,,,
H7 N1 O6,150747,4,,150745,4,,,,,,
H7 N1 O6,150797,4,mp-625850,150830,4,mp-625937,0.00102,0.21,0.429,,
H7 N1 O6,150845,19,,150856,19,,,,,,
H7 N1 O6,150857,19,,150885,19,mp-626093,,,,,
H7 N1 O6,150861,19,mp-626046,150845,19,,,,,,
H7 N1 O6,150861,19,mp-626046,150856,19,,,,,,
H7 N1 O6,150861,19,mp-626046,88659,19,mp-504422,0.054,0.262,0.328,,
H7 N1 O6,150875,19,mp-626066,150845,19,,,,,,
H7 N1 O6,150875,19,mp-626066,150856,19,,,,,,
H7 N1 O6,150875,19,mp-626066,150861,19,mp-626046,0.0132,0.205,0.144,,
H7 N1 O6,150875,19,mp-626066,88659,19,mp-504422,0.0408,0.467,0.185,,
H7 N1 O6,150885,19,mp-626093,88659,19,mp-504422,0.0384,0.08,0.179,,
H7 N1 O6,150889,1,mp-626112,150858,1,,,,,,
H7 N1 O6,150891,4,mp-626127,150847,4,,,,,,
H8 Hf1 Na6 O24 S5,155080,4,mp-720802,100862,4,,,,,,
H8 K2 Mo2 O15,86395,2,mp-567025,4478,2,,,,,,
H8 Li3 Mo9 O41 S8,153054,1,,86408,1,,,,,,
H8 Mn5 O12 S1,101384,2,,85915,2,,,,,,
H8 Mn5 O12 S1,101384,2,,86029,2,,,,,,
H8 N1 Na1 O6 S1,105540,19,mp-705823,88555,19,mp-540714,0.00695,0.123,0.0051,,
H8 N1 Na1 O6 Se1,131230,19,,91776,19,mp-707532,,,,,
H8 N1 O20 Re4 Sc1,155425,118,mp-733822,107621,118,,,,,,
H8 N2 O4 S1,87854,62,mp-23876,87849,62,,,,,,
H8 N2 O5 Se2,95527,19,mp-707226,95526,19,mp-722865,0.00119,0.102,0.0942,,
H8 N3 O15 Sm1,155632,2,mp-740754,102797,2,,,,,,
H8 O11 P2 Rb1 U1,154658,14,mp-707517,100725,14,,,,,,
H8 O12 P2 Zn3,139069,62,,89232,62,mp-706444,,,,,
H8 O14 P2 Sr1 V2,154609,9,mp-744533,102235,9,,,,,,
H8 O6 Pt1,150506,1,mp-625112,150507,1,mp-625113,0.0146,0.0365,0.0838,,
H8 O6 Pt1,150511,1,,150506,1,mp-625112,,,,,
H8 O6 Pt1,150511,1,,150507,1,mp-625113,,,,,
H8 O6 Pt1,150511,1,,151146,1,mp-626835,,,,,
H8 O6 Pt1,150516,1,,151141,1,,,,,,
H8 O6 Pt1,150516,1,,151146,1,mp-626835,,,,,
H8 O6 Pt1,150543,1,mp-625154,150506,1,mp-625112,0.012,0.0512,0.329,,
H8 O6 Pt1,150543,1,mp-625154,150507,1,mp-625113,0.00266,0.0877,0.413,,
H8 O6 Pt1,150543,1,mp-625154,150511,1,,,,,,
H8 O6 Pt1,150558,1,mp-625208,150516,1,,,,,,
H8 O6 Pt1,150558,1,mp-625208,151141,1,,,,,,
H8 O6 Pt1,150558,1,mp-625208,151146,1,mp-626835,0.0136,0.0046,0.189,,
H8 O6 Pt1,151141,1,,151146,1,mp-626835,,,,,
H8 O8 S1 Zn1,88143,14,mp-24708,88141,14,,,,,,
H9 Na1 O5,150595,1,,150596,1,mp-625455,,,,,
H9 Na1 O5,150665,1,mp-625501,150594,1,mp-626165,0.0209,0.495,0.16,,
H9 Na1 O5,150874,1,,150594,1,mp-626165,,,,,
H9 Na1 O5,150874,1,,150665,1,mp-625501,,,,,
H9 Na1 O5,150990,1,,150595,1,,,,,,
H9 Na1 O5,150990,1,,150596,1,mp-625455,,,,,
H9 Na1 O5,150990,1,,150665,1,mp-625501,,,,,
H9 Na1 O5,150990,1,,151066,1,mp-626554,,,,,
Hf1 Mn6 Sn6,157527,191,mp-753669,681,191,,,,,,
Hf1 Mo2 O8,85470,163,mp-608769,6988,163,,,,,,
Hf1 O2,170894,61,mp-775757,12977,61,mp-1858,0.0146,0.211,0.448,,
Hf1 O3 Pb1,128987,55,,1259,55,mp-22734,,,,,
Hg1 N1 O4,151613,14,,89238,14,,,,,,
Hg1 N6,85402,29,,25221,29,mp-569461,,,,,
Hg1 O5 S1,90491,62,,91111,62,,,,,,
Hg1 O6 V2,42785,61,mp-505654,33135,61,,,,,,
Hg1 S1,16580,152,mp-634,9074,152,mp-558819,0.163,1.71,5.38,,
Hg4 N3 O10,154751,41,,99798,41,,,,,,
Ho1 I3 O9,151926,59,,110998,59,,,,,,
Ho1 Mn6 Sn6,46649,191,,46052,191,mp-20630,,,,,
Ho1 N7 O17,151724,14,,34065,14,,,,,,
Ho10 O27 Ti6,87190,8,mp-37024,53361,8,,,,,,
Ho22 O53 Ti10,152658,1,,52223,1,,,,,,
Ho6 Mn23,86303,225,,45520,225,mp-669648,,,,,
I1 K1 O3,23954,1,mp-23487,9186,1,mp-613820,0.0154,0.0922,0.0677,,
I1 K1 O9 Te1,96968,33,,94943,33,,,,,,
I1 K5 Mo6 O29,154532,2,,92707,2,,,,,,
I1 Li1 O3,9024,173,mp-613442,8300,173,mp-22955,0.000772,0.0339,0.0754,,
I1 Mg1 O12,155714,7,,154500,7,,,,,,
I1 N1 O3,153585,33,,92128,33,,,,,,
I1 N1 Sr2,32231,166,,7079,166,mp-569677,,,,,
I1 Na1 O3,86313,33,mp-559252,23919,33,,,,,,
I1 Na3 O13 V1,153459,2,,100328,2,,,,,,
I12 La6 Na1 Os1,24607,148,,24156,148,mp-569905,,,,,
I2 K1 O6,92150,14,,154178,14,,,,,,
I2 Ni1 O6,91361,164,,151577,164,,,,,,
I2 O1 Sr1,100311,62,,151753,62,,,,,,
I2 O15 Sr1,154608,2,,98950,2,,,,,,
I2 Si1,37452,14,mp-541053,37451,14,mp-567711,0.00172,0.0162,0.94,,
I3 Nb1 Te1,86458,13,mp-540924,8272,13,,,,,,
I5 N2 O2 Pt1,153703,36,,94985,36,,,,,,
I6 Mg1 O6 Te1,154213,205,,92722,205,,,,,,
In1 Mo3 Se3,143416,176,,42669,176,mp-20152,,,,,
In1 Mo3 Te3,143445,176,,42670,176,mp-22061,,,,,
In1 Se2 Tl1,47523,140,mp-568517,40137,140,mp-22232,0.333,0.703,0.497,,
In2 Se1,151193,58,mp-627397,20042,58,,,,,,
Ir1 Se3,86113,1,mp-685099,50170,1,,,,,,
K1 Mg1 Nb1 O15,154456,14,,90003,14,,,,,,
K1 Mn1 O4,43498,62,mp-704731,19922,62,mp-19046,0.0204,0.0182,0.0813,,
K1 Mn2 O24 P5,154309,14,,104695,14,,,,,,
K1 Mo1 O7 P2,40990,14,mp-25058,38303,14,mp-566832,0.000113,0.194,0.0248,,
K1 Mo3 S3,143420,176,,7741,176,mp-8116,,,,,
K1 N1 O3,39708,62,,6164,62,mp-5158,,,,,
K1 N2,151850,36,,112833,36,,,,,,
K1 N4 O14 Tb1,154681,33,,101598,33,,,,,,
K1 Na2,48531,194,mp-570786,47530,194,,,,,,
K1 Na3 O29 Pd1 W5,155226,2,,102011,2,,,,,,
K1 O2,151514,14,,91194,14,,,,,,
K1 O3 S1,36840,150,mp-558546,955,150,mp-541581,0.000883,0.0297,0.984,,
K1 O4 P1,91090,122,,94439,122,,,,,,
K1 O4 V1,92460,62,,154503,62,,,,,,
K1 O5 P1 Ti1,38580,33,,12125,33,mp-6268,,,,,
K2 Mn2 O12 S3,40839,19,mp-565471,34771,19,,,,,,
K2 Mn2 O15 Si4 Zn4,85637,44,mp-567173,43912,44,,,,,,
K2 Mo1 O11 Se2,155628,14,,103916,14,,,,,,
K2 Mo2 O15,154574,2,,92342,2,,,,,,
K2 Mo3 O12 Th1,86871,15,mp-562012,38470,15,,,,,,
K2 N12 Zn1,86796,61,,47306,61,mp-574148,,,,,
K2 N2 O10 Os1,153506,14,,89761,14,,,,,,
K2 N4 O8 Pd1,39042,14,mp-14131,35189,14,mp-644841,0.0271,0.0631,0.349,,
K2 N6 Sn1,153156,166,,88946,166,,,,,,
K2 O14 S3 Zr1,91938,14,,89997,14,,,,,,
K2 O15 W2,153543,2,,91114,2,,,,,,
K2 O21 P4 Zn4,154388,2,,89215,2,,,,,,
K2 O3 Sn1,46683,62,,40173,62,mp-17730,,,,,
K2 O5 Os1,152976,1,mp-685249,50836,1,,,,,,
K2 O7 Zn6,85333,102,,21964,102,,,,,,
K2 P2 Pd1,84809,63,mp-7505,14620,63,,,,,,
K2 Pt1 S15,86471,9,mp-652663,38459,9,,,,,,
K3 Mo5 Na1 O23 Se2,155482,14,,106453,14,,,,,,
K3 Np1 O8,153162,14,,91664,14,,,,,,
K3 O1 P1 S4,155014,18,,89903,18,,,,,,
K3 O12 S3 Yb1,152089,9,mp-662565,85387,9,mp-622093,0.062,0.0052,0.754,,
K3 O17 P3 Te1,154701,14,,92822,14,,,,,,
K3 O4 V1,86984,198,mp-639787,33431,198,,,,,,
K3 O5 V1,155292,61,,97152,61,,,,,,
K4 Mo4 Np3 O28,155300,2,,95651,2,,,,,,
K4 N1 O13 P3,154690,2,,92163,2,,,,,,
K4.25 Nb10 O30 Pb6.75,76916,38,,76915,38,,,,,,
K4.7 Nb10 O30 Pb7.3,136539,38,,136538,38,,,,,,
K5 O26 W6,155475,2,,106924,2,,,,,,
K6 Na1 Ni3 O55 P1 W10,155008,2,,103608,2,,,,,,
K6 O49 W11,155384,2,,102477,2,,,,,,
K6 O7 Ti2,86399,7,mp-560228,46291,7,,,,,,
K7 Na3 O48 W12,155556,2,,109741,2,,,,,,
K8 O35 Ta6,154778,15,,99203,15,,,,,,
K9 Mn3 Nb5 O40 P8,152651,1,,154047,1,,,,,,
La1 Li1 Mo2 O8,86033,61,mp-744260,29062,61,,,,,,
La1 Mn1 O3,15937,62,mp-19657,22029,62,,,,,,
La1 Mn2 O5,84858,55,,16186,55,mp-25694,,,,,
La1 Mo8 O14,154030,1,mp-699145,54057,1,,,,,,
La1 N3 O13,154098,11,,107167,11,,,,,,
La1 Na2 O7 P1 S2,86110,14,,34307,14,mp-640915,,,,,
La1 Ni1 O6 Ru1 Sr1,87485,7,,153265,7,mp-694873,,,,,
La1 Ni1 O6 Ru1 Sr1,87485,7,,55047,7,,,,,,
La10 O27 Si6,86063,7,mp-531302,52790,7,,,,,,
La12 Ni6 O25,87063,1,mp-37843,53923,1,,,,,,
La16 Mn15 O48,169478,2,mp-773695,162062,2,mp-763257,6.18e-05,0,0.00571,,
La18 Ni12 O41,154026,1,,152336,1,,,,,,
La2 Mo2 O9,153010,1,mp-705680,52830,1,,,,,,
La2 O16 S3,155322,14,,102370,14,,,,,,
La2 O21 S3,153491,176,,89328,176,,,,,,
La2 O24 Se3,155321,15,,100744,15,,,,,,
La2 O7 Si2,39716,14,,13383,14,mp-5732,,,,,
La2.48 Li0.64 O12 Ti4,31371,65,,31372,65,,,,,,
La3 Li1 Na2 O18 Ti6,152547,1,mp-676447,55025,1,,,,,,
La3 Li7 O12 Sn2,130628,142,,35305,142,,,,,,
La4 Ni3 Pb4,115996,146,mp-602393,1598,146,,,,,,
La5 Mo32 O54,152032,14,mp-654080,38717,14,,,,,,
La7.4 O28 Ti8 Y0.6,128471,4,,128455,4,,,,,,
La7.4 O28 Ti8 Y0.6,83836,4,,83822,4,,,,,,
La9.52 O26.284 Si6,133559,176,,133557,176,,,,,,
Li0.9 O15 V6,124777,12,,7553,12,,,,,,
Li0.95 Ni1.05 O2,28283,166,,14826,166,,,,,,
Li1 Mn1 O2,52903,59,,87590,59,,,,,,
Li1 Mn1 O2,85213,59,,87590,59,,,,,,
Li1 Mn1 O4 P1,161421,14,mp-761538,161601,14,mp-761548,0.032,0.0105,0.706,,
Li1 Mn1 O4 P1,174940,14,,49414,14,mp-31994,,,,,
Li1 Mn1 O7 P2,162898,14,mp-762788,49219,14,mp-31926,0.00296,0.207,0.193,,
Li1 Mn1 O7 P2,86516,1,mp-31960,49078,1,mp-695787,0.00969,0.302,0.452,,
Li1 Mn1 O9 P3,162871,19,mp-762698,24457,19,mp-19492,0.00679,0.0256,0.0456,,
Li1 Mn2 O12 P3,49439,9,mp-697792,85203,9,,,,,,
Li1 Mn2 O4,84789,227,,1393,227,mp-25015,,,,,
Li1 Mo1 O7 P2,85082,14,,49422,14,mp-697767,,,,,
Li1 Mo1 O8 P2,86267,1,,153131,1,,,,,,
Li1 Mo2 O12 P3,49766,2,mp-32047,48864,2,mp-32066,0.00188,0.0184,0.0353,,
Li1 Mo2 O13 P3,85143,4,mp-32080,48771,4,mp-704198,0.0241,0.135,0.718,,
Li1 Mo2 O13 P3,87341,4,,48771,4,mp-704198,,,,,
Li1 Mo2 O13 P3,87341,4,,85143,4,mp-32080,,,,,
Li1 Mo4 O24 P7,85080,2,mp-705113,49538,2,,,,,,
Li1 Nb1 O12 Te2 W1,160612,1,mp-770746,156458,1,mp-764339,0.00298,0.0723,0.00326,,
Li1 Ni1 O2,52582,166,,14812,166,mp-25592,,,,,
Li1 Ni1 O4 P1,162004,14,mp-762152,165459,14,mp-766645,0.0216,0.0988,0.415,,
Li1 Ni1 O4 P1,174328,4,mp-763217,162126,4,,,,,,
Li1 Ni1 O4 P1,174946,33,,161968,33,mp-763061,,,,,
Li1 Ni1 O7 P2,155761,5,,49065,5,mp-32338,,,,,
Li1 Ni1 O7 P2,86291,2,mp-540272,49266,2,,,,,,
Li1 O12 P3 Sn2,163539,2,mp-759384,172902,2,mp-780235,0.0117,0.0499,0.136,,
Li1 O12 P3 Sn2,172902,2,mp-780235,40241,2,mp-554917,0.0144,0.0196,0.139,,
Li1 O12 P3 V2,86733,9,,49180,9,mp-697749,,,,,
Li1 O12 Sb1 Te3,170435,1,mp-774910,163406,1,mp-759207,0.000308,0.0831,0.0453,,
Li1 O24 P7 V4,86485,2,,49405,2,mp-705367,,,,,
Li1 O4 Si1 V1,166038,29,mp-767463,165494,29,mp-767747,0.00159,0.0687,0.0456,,
Li1 O6 Se2,151533,7,,90005,7,,,,,,
Li1 O7 P2 V1,162294,14,mp-763554,48712,14,mp-540028,0.0283,0.182,0.623,,
Li1 O7 P2 V1,49335,14,mp-705340,86405,14,,,,,,
Li1 O8 P2 V1,86737,1,mp-32471,49476,1,mp-689929,0.025,0.0043,0.423,,
Li1 O8 P2 W1,162335,14,mp-763410,162334,14,mp-762199,0.00125,0.0038,0.588,,
Li1 O9 P3 Sn1,161993,19,mp-758086,49556,19,mp-684509,0.00667,0.0271,0.0821,,
Li1 O9 P3 V1,162141,19,mp-763401,49059,19,mp-32483,0.0048,0.258,0.119,,
Li1 Si1,25691,88,,3829,88,mp-795,,,,,
Li13 Mn9 O26,152521,8,,53498,8,,,,,,
Li2 Mn1 O4 Si1,173572,62,mp-849238,163903,62,mp-763876,0.0099,0.328,0.159,,
Li2 Mn1 O4 Si1,173592,33,mp-780918,170343,33,mp-775454,0.000188,0.0848,0.118,,
Li2 Mn2 O9 P2,175002,62,,162808,62,mp-762720,,,,,
Li2 Mo1 O8 P2,87016,4,,48797,4,mp-704197,,,,,
Li2 Mo4 O13,85517,2,mp-555849,48539,2,,,,,,
Li2 Ni1 O4 Si1,166715,29,mp-767899,166123,29,mp-767651,0.0197,0.0114,0.612,,
Li2 Ni1 O4 Si1,166835,62,mp-767896,167128,62,mp-767851,0.00403,0.131,0.292,,
Li2 O11 Re2,155277,14,,95803,14,,,,,,
Li2 O4 W1,34659,148,,34966,148,mp-18902,,,,,
Li2 O7 W2,85624,2,,43770,2,mp-540541,,,,,
Li2 O7 W2,85624,2,,44549,2,mp-706504,,,,,
Li2 O8 P2 V1,155922,14,mp-762897,49236,14,mp-540259,0.0103,0.112,0.339,,
Li3 Mn1 O12 P3 V1,172349,9,mp-779371,171832,9,mp-779177,0.00377,0.0636,0.00795,,
Li3 Mn10 O20,85774,8,,50754,8,,,,,,
Li3 Mn2 O12 P3,169651,14,mp-773727,48890,14,mp-31958,0.00861,0.196,0.0787,,
Li3 Mn2 O8 Si2,169348,7,mp-774356,169328,7,mp-774171,0.00365,0.0219,0.0733,,
Li3 Mn2 O8 Si2,172195,4,mp-780287,166341,4,mp-769538,0.00397,0.0986,0.413,,
Li3 Mn3 O16 P4,84913,4,mp-32017,48678,4,mp-704962,0.00952,0.489,0.141,,
Li3 Mo2 O14 P3,152796,14,mp-699602,41904,14,,,,,,
Li3 N12 Ni4,154672,33,,103340,33,,,,,,
Li3 Nb3 O12 Te1,160694,1,mp-756755,158673,1,mp-754751,0.00198,0.131,0.00199,,
Li3 Ni2 O12 P3,169637,14,,49339,14,mp-504271,,,,,
Li3 Ni2 O8 Si2,172408,7,mp-780288,172068,7,mp-779266,0.00392,0.0432,0.0374,,
Li3 O12 P3 Sb2,170605,14,mp-775486,49851,14,mp-684539,0.00803,0.22,0.185,,
Li3 O12 P3 Sc2,169689,14,mp-774742,16907,14,mp-6565,0.00118,0.165,0.00778,,
Li3 O12 P3 Sn2,161800,14,mp-757899,49500,14,mp-26701,0.00914,0.304,0.543,,
Li3 O12 P3 Ti2,173901,14,,48702,14,mp-25839,,,,,
Li3 O12 P3 V2,125334,14,,45924,14,mp-19615,,,,,
Li3 O12 P3 V2,125334,14,,85764,14,mp-643154,,,,,
Li3 O12 P3 V2,126007,14,,126005,14,,,,,,
Li3 O12 P3 V2,171188,9,mp-778305,49179,9,mp-705293,0.00659,0.0836,0.109,,
Li3 O12 P3 V2,85764,14,mp-643154,35040,14,,,,,,
Li3 O12 P3 V2,85764,14,mp-643154,45924,14,mp-19615,0.00796,0.0943,0.0579,,
Li3 O12 P3 W2,173320,14,mp-850104,170904,14,mp-776637,0.00387,0.0362,0.098,,
Li3 O12 V5,174302,1,mp-762254,156671,1,,,,,,
Li3 O29 P7 W5,174911,1,,165193,1,,,,,,
Li3 O29 P8 V3,161735,1,mp-761943,161701,1,mp-761830,0.00825,0.252,0.101,,
Li3 O29 P8 V3,164660,1,mp-764122,165271,1,mp-766066,0.0098,0.27,0.226,,
Li3 O29 P8 V3,164662,1,mp-764150,164639,1,mp-764117,0.00558,0.284,0.0764,,
