snlgroup_id 1,snlgroup_id 2,snl_id 1,snl_id 2,shared icsd_id,matches
2305,2304,2655,172569,155141,True/True/True/True
2305,2304,2655,221361,155141,True/True/True/True
150655,150656,334428,334427,20566,False
152042,86632,340405,163272,151225,False
151777,104021,338302,226271,73092,True/True/True/True
151023,151021,335057,335054,36453,False
151023,151021,335057,335127,36453,False
151021,151024,335054,335056,36453,False
151021,151024,335054,335124,36453,False
86632,1170,163272,1281,151225,False
86632,1170,163272,154716,151225,False
86632,1170,163272,168251,151225,False
86632,1170,163272,174167,151225,False
86632,1170,163272,262094,151225,False
153929,117295,348037,260406,110142,False
153950,117702,348074,260952,110713,False
118019,154862,261782,351781,150857,False
151830,101858,338524,220777,66489,True/True/True/True
151830,101858,338524,338319,66489,False
153197,96702,345485,204873,43723,True/True/True/True
153197,96702,345485,354016,43723,True/True/True/True
84630,25554,124203,37302,99042,False
84630,25554,124203,251095,99042,False
155648,95570,354053,200834,39367,False
155081,100881,352398,218284,62986,False
87354,34833,174117,47613,417972,False
87354,34833,174117,163363,417972,False
87354,34833,174117,352637,417972,False
85725,12075,151204,14999,12167,False
85725,12075,151204,186379,12167,False
85725,12075,151204,333027,12167,False
85725,12075,151204,333029,12167,False
152431,151935,342327,338941,109340,False
151935,116822,338941,259731,109340,False
152081,151712,340618,337612,416232,False
19577,3489,24899,173278,86825,True/True/True/True
19577,3489,24899,173675,86825,True/True/True/True
154790,101691,351587,220442,66146,False
155257,94860,352918,198853,35345,False
151712,86195,337612,157043,416232,False
151712,86195,337612,159397,416232,False
151712,86195,337612,173586,416232,False
151712,86195,337612,173690,416232,False
154229,93369,349189,194465,28139,False
154436,90336,350708,185818,9991,False
86195,32284,157043,43607,416232,False
86195,32284,157043,306814,416232,False
155121,88977,352495,182523,1019,False
155662,91065,354282,188039,16433,False
155662,91065,354282,346779,16433,True/True/True/False
154274,131951,349566,289982,202544,False
154274,131951,349566,348862,202544,False
86428,87374,160070,174642,30299,False
154795,100936,351598,218435,63155,False
87374,37323,174642,51727,30299,False
87374,37323,174642,195928,30299,False
87066,86681,170816,164149,37210,False
153634,93196,347041,194023,27568,False
86681,86464,164149,160608,37210,False
86681,86464,164149,165923,37210,False
151656,95339,337104,200194,37415,True/True/True/True
150855,150817,334734,334676,26658,False
150817,150816,334676,334674,26658,False
150589,150588,334323,334324,16395,True/True/True/True
150589,150588,334323,334338,16395,True/True/True/True
150425,87145,332981,171724,61056,False
150816,88346,334674,334675,26658,False
150816,88346,334674,334728,26658,False
87145,9692,171724,11882,61056,False
87145,9692,171724,171340,61056,False
87145,9692,171724,173566,61056,False
87145,9692,171724,216670,61056,False
86464,36913,160608,51087,37210,False
86464,36913,160608,200012,37210,False
86464,36913,160608,339580,37210,False
86464,36913,160608,339631,37210,False
154172,151542,349049,336709,15514,False
154172,151542,349049,336797,15514,False
9692,9376,11882,152475,61056,False
151542,90821,336709,187261,15514,True/True/True/True
151543,91942,336713,190263,23041,False
90821,154162,187261,348997,15514,False
90821,154162,187261,350092,15514,True/True/False/False
90821,154162,187261,352037,15514,True/True/False/False
151938,102173,338950,221711,67478,False
93081,154561,193703,351043,27223,False
86550,86275,161914,158008,413333,False
86550,86275,161914,176441,413333,False
153801,110997,347553,243675,91454,False
34831,86540,47610,161652,416638,False
1733,244,1960,231769,153236,False
38421,38420,53269,165370,68229,True/True/True/True
38421,38420,53269,173619,68229,True/True/True/True
123065,84636,273896,159912,163257,False
123065,84636,273896,177033,163257,False
84636,35251,124437,48537,163259,True/True/True/True
84636,35251,124437,273898,163259,True/True/True/True
39031,85639,54187,150081,71806,False
39031,85639,54187,173991,71806,False
150509,150485,334146,334112,109985,False
150639,150636,334392,334391,200487,True/True/True/True
150639,150636,334392,334403,200487,True/True/True/True
95264,4489,199960,10334,37157,False
86223,32224,157410,43522,26600,False
116308,86753,257795,165391,156690,False
32224,1408,43522,193139,26600,False
155258,95381,352921,200315,38124,False
37270,151994,51625,339682,31106,False
37270,151994,51625,340644,31106,False
153172,94135,345421,196715,31268,False
153183,91738,345465,189687,20907,False
151994,85906,339682,153430,31106,False
151994,85906,339682,163019,31106,False
151994,85906,339682,166583,31106,False
86753,86580,165391,162417,156690,False
154632,101732,351187,220501,66207,False
174861,174884,403411,403515,626594,False
174884,147814,403515,322732,626594,True/True/True/True
86580,2852,162417,3323,156690,False
86580,2852,162417,267392,156690,False
86984,33431,169725,45034,108936,False
86984,33431,169725,259345,108936,False
96604,97119,204092,206623,54341,False
97119,48572,206623,210753,54341,False
85261,84666,144234,125705,57085,False
48572,535,210753,559,54341,False
48572,535,210753,177217,54341,False
121927,3712,270840,4401,160170,False
121927,3712,270840,128697,160170,False
121927,3712,270840,340395,160170,False
87639,3940,178790,4676,160986,False
87639,3940,178790,271653,160986,False
151208,152057,335739,340530,53683,True/True/True/True
84824,10698,133025,13214,60170,False
84824,10698,133025,215943,60170,False
86752,85677,165389,150757,152152,False
86752,85677,165389,156034,152152,False
85677,97116,150757,206614,152152,False
85677,97116,150757,340400,152152,False
85053,84826,140214,160860,36213,True/True/True/True
152057,23450,340530,30270,53683,True/True/True/True
152057,23450,340530,133578,53683,True/True/True/True
152057,23450,340530,153543,53683,True/True/True/True
152057,23450,340530,161780,53683,True/True/True/True
152057,23450,340530,163359,53683,True/True/True/True
152057,23450,340530,169625,53683,True/True/True/True
152057,23450,340530,173481,53683,True/True/True/True
152057,23450,340530,210154,53683,True/True/True/True
152057,23450,340530,336615,53683,True/True/True/True
152057,23450,340530,340641,53683,True/True/True/True
84826,8537,133080,10394,8269,True/True/True/True
84826,8537,133080,131995,8269,True/True/True/True
84826,8537,133080,184979,8269,False
84826,8537,133080,332704,8269,False
97116,1476,206614,1643,152152,False
97116,1476,206614,164309,152152,False
97116,1476,206614,173453,152152,False
97116,1476,206614,262966,152152,False
153478,151490,346564,336436,15939,True/True/True/True
151490,90936,336436,187618,15939,False
150884,150833,334794,334704,26792,False
150884,150833,334794,334741,26792,False
90936,15135,187618,19004,15939,False
90936,15135,187618,132477,15939,False
150833,150835,334704,334703,26792,False
150833,150835,334704,334790,26792,False
150835,150834,334703,334705,26792,False
151758,100766,338224,217978,62637,False
155646,38822,354047,53917,69590,False
152464,151890,342415,338736,110069,False
38822,103017,53917,223752,69590,False
151890,117255,338736,260344,110069,False
152018,152120,340090,340943,65084,False
86798,87225,166339,172452,67341,False
86216,39516,157296,54846,78421,False
86216,39516,157296,231169,78421,False
87225,86358,172452,158992,67341,False
152011,86500,339924,160992,62483,False
152011,86500,339924,164768,62483,False
152120,86283,340943,158060,65084,False
152120,86283,340943,166340,65084,False
152120,86283,340943,167146,65084,False
152120,86283,340943,174691,65084,False
86500,86440,160992,160322,62483,False
86500,86440,160992,175374,62483,False
87184,86937,172097,168745,417098,False
86440,37726,160322,52234,62483,False
86440,37726,160322,217841,62483,False
86937,86236,168745,157507,417098,False
86283,38228,158060,53035,65084,False
86283,38228,158060,219420,65084,False
152119,152006,340936,339887,60798,False
86358,38386,158992,53225,67341,False
86358,38386,158992,221579,67341,False
86358,38386,158992,340144,67341,False
152006,87375,339887,174756,60798,False
87467,87324,178006,173431,48160,False
87324,86912,173431,168155,48160,False
87375,37591,174756,52061,60798,False
87375,37591,174756,216421,60798,False
93898,26252,196145,33989,30624,False
86912,37409,168155,51838,48160,False
86912,37409,168155,174853,48160,False
86912,37409,168155,206330,48160,False
86912,37409,168155,339755,48160,False
152113,151999,340913,339729,37256,False
86236,36191,157507,50075,417098,False
86236,36191,157507,152819,417098,False
86236,36191,157507,154087,417098,False
86236,36191,157507,307446,417098,False
86236,36191,157507,339322,417098,True/True/True/False
155453,111027,353471,243731,91513,False
154806,111026,351625,243729,91511,False
86184,36596,156902,50683,8053,False
86184,36596,156902,136332,8053,False
86184,36596,156902,155391,8053,False
86184,36596,156902,175273,8053,False
86184,36596,156902,184778,8053,False
151952,34680,339091,47205,157625,False
151952,34680,339091,156802,157625,False
151952,34680,339091,158300,157625,False
151952,34680,339091,165895,157625,False
151952,34680,339091,176851,157625,False
151952,34680,339091,268316,157625,False
34680,151870,47205,338685,157625,False
121560,34835,270035,47618,159362,False
121560,34835,270035,153470,159362,False
85476,85267,147737,144321,163547,True/True/True/True
120495,86470,267654,160681,156952,False
86470,85417,160681,146701,156952,False
86470,85417,160681,156226,156952,False
86470,85417,160681,161368,156952,False
85417,34609,146701,47049,156952,False
87427,86454,176728,160478,152974,False
86808,36450,166611,50469,20935,True/True/True/True
86808,36450,166611,189712,20935,True/True/True/True
92186,28672,191035,37214,23885,False
30719,20296,40695,411661,638608,True/True/True/True
30719,20296,40695,411739,638608,True/True/True/True
85511,32950,148361,44439,107888,False
85511,32950,148361,258358,107888,False
151848,113513,338622,249435,97338,True/True/True/True
151808,106184,338441,232450,79713,False
85371,9763,145936,11975,61158,False
85371,9763,145936,154954,61158,False
85371,9763,145936,216767,61158,False
85401,3111,146408,3644,157926,False
85401,3111,146408,140136,157926,False
85401,3111,146408,159819,157926,False
85401,3111,146408,163600,157926,False
85401,3111,146408,173640,157926,False
85401,3111,146408,173736,157926,False
85401,3111,146408,268612,157926,False
151864,101604,338664,220266,65957,False
154583,93429,351082,194617,28308,False
86882,87352,167631,174021,35211,False
151607,90642,336941,186694,14328,False
86306,85221,158326,143061,27596,False
4997,87247,6066,172635,28426,False
89073,25023,182809,32502,1374,True/True/True/True
151715,151698,337649,337472,404251,True/True/True/True
151698,152059,337472,340534,404251,True/True/True/True
151595,89347,336907,183565,2326,False
152059,29668,340534,38571,404251,True/True/True/True
152059,29668,340534,124321,404251,True/True/True/True
152059,29668,340534,162466,404251,True/True/True/True
152059,29668,340534,169529,404251,True/True/True/True
152059,29668,340534,301491,404251,True/True/True/True
107168,155641,234938,354009,82279,False
151759,100741,338234,217911,62558,False
86693,86927,164364,168481,103772,False
86927,47834,168481,254560,103772,False
98623,553,211096,715,54894,False
94904,36786,198961,50926,35457,False
94904,36786,198961,136884,35457,False
47834,26832,254560,34790,103772,False
47834,26832,254560,152039,103772,False
47834,26832,254560,161143,103772,False
47834,26832,254560,177066,103772,False
151966,86001,339342,154629,25548,False
151966,86001,339342,163360,25548,False
151966,86001,339342,170073,25548,False
151966,86001,339342,174643,25548,False
33945,84746,45851,129425,151971,False
99086,22577,212558,28990,56431,False
99086,22577,212558,147488,56431,False
86001,86770,154629,165730,25548,False
86770,36261,165730,50210,25548,False
86770,36261,165730,192299,25548,False
153427,151639,346368,337046,28275,False
151639,93420,337046,194588,28275,False
150735,150728,334559,334541,24414,True/True/True/True
150728,150721,334541,334529,24414,True/True/True/True
150728,150721,334541,334535,24414,False
150721,88390,334529,334524,24414,True/True/True/False
151923,118408,338892,262725,151891,False
16674,1742,21050,165439,16634,False
30545,10628,40329,411720,629460,True/True/True/True
30545,10628,40329,411730,629460,True/True/True/True
9821,1389,12051,144573,60624,False
85851,24498,152724,31765,2635,False
85851,24498,152724,183862,2635,False
153684,94650,347155,198343,34523,False
154584,97864,351083,208315,51647,False
151634,93528,337033,194939,28643,True/True/True/True
87302,86625,173173,163197,203184,False
151945,152084,339006,340623,161804,False
86625,85976,163197,154190,203184,False
86625,85976,163197,156693,203184,False
85939,9816,153770,12045,60586,False
85939,9816,153770,174915,60586,True/True/True/False
152084,86279,340623,158049,161804,False
9816,36579,12045,216227,60586,False
97118,85288,206619,144531,151336,False
97118,85288,206619,169659,151336,False
97118,85288,206619,169674,151336,False
97118,85288,206619,340414,151336,False
85976,17569,154190,22263,203184,False
85976,17569,154190,290598,203184,False
85976,17569,154190,333526,203184,False
151502,91925,336477,190217,22409,False
85886,22182,153168,28520,92311,False
85886,22182,153168,162048,92311,False
85886,22182,153168,244509,92311,False
85288,1239,144531,1378,151336,False
85288,1239,144531,142359,151336,False
85288,1239,144531,262206,151336,False
86279,35089,158049,48191,161804,False
86279,35089,158049,162330,161804,False
86279,35089,158049,163465,161804,False
86279,35089,158049,168548,161804,False
86279,35089,158049,272457,161804,False
85253,22001,144001,28239,91073,False
85253,22001,144001,243327,91073,False
38597,24220,53518,340196,69870,True/True/True/True
151570,85534,336774,148662,87779,True/True/True/False
151570,85534,336774,168755,87779,True/True/False/False
151570,85534,336774,240207,87779,False
86346,85333,158801,145338,2496,False
153910,117136,347991,260179,109902,False
150390,87149,332387,171734,163021,False
150390,87149,332387,340577,163021,False
85333,21964,145338,28185,2496,False
85333,21964,145338,128015,2496,False
85333,21964,145338,139961,2496,False
85333,21964,145338,183726,2496,False
151568,91376,336772,188902,20020,False
87149,85440,171734,147183,163021,False
21889,19512,28093,176627,90956,True/True/True/True
150420,86794,332905,166253,402230,False
85440,4613,147183,5552,163021,False
85440,4613,147183,273661,163021,False
86794,85219,166253,143030,402230,False
85219,17798,143030,22518,402230,False
85219,17798,143030,301233,402230,False
90986,155176,187722,352634,16055,False
174879,16869,403507,21316,16721,True/True/True/True
174879,16869,403507,147747,16721,True/True/True/True
174879,16869,403507,188305,16721,True/True/True/True
174879,16869,403507,403404,16721,True/True/True/True
86186,31311,156925,42342,59476,True/True/True/True
86186,31311,156925,146268,59476,True/True/True/True
86186,31311,156925,215268,59476,True/True/True/True
85308,36891,144904,339013,250413,False
151968,36479,339409,50512,30430,False
151968,36479,339409,196020,30430,False
36479,85673,50512,150650,30430,False
36479,85673,50512,162939,30430,False
92932,151480,193267,336407,26729,False
105869,14879,231614,18642,78871,False
151020,150989,335051,334981,31878,False
150989,150988,334981,334979,31878,False
150988,150987,334979,334978,31878,False
150988,150987,334979,334997,31878,False
150988,150987,334979,335021,31878,False
150559,150552,334233,334221,159510,True/True/True/True
150559,150552,334233,334222,159510,False
150552,88271,334221,334220,159510,True/True/True/False
3202,3200,3744,130648,158201,True/True/True/True
150423,85847,332936,152683,39851,False
150423,85847,332936,169306,39851,False
150423,85847,332936,340459,39851,False
85847,85287,152683,144526,39851,False
85287,9021,144526,10949,39851,False
85287,9021,144526,201301,39851,False
154655,98818,351261,211632,55447,False
87126,85789,171507,152035,66404,True/True/True/True
87126,85789,171507,161380,66404,True/True/True/True
87126,85789,171507,174644,66404,True/True/True/True
151681,85959,337214,154003,1145,False
151681,85959,337214,161573,1145,False
151681,85959,337214,176193,1145,False
87249,86565,172660,162134,62188,False
85959,26198,154003,33887,1145,False
85959,26198,154003,161881,1145,False
85959,26198,154003,182629,1145,False
38987,85914,54121,153492,72624,False
86565,86157,162134,156603,62188,False
86565,86157,162134,158829,62188,False
152040,97113,340392,206610,153288,False
153809,110429,347597,242429,90104,False
150406,85491,332725,147955,36310,False
150406,85491,332725,148010,36310,False
150406,85491,332725,332663,36310,False
150406,85491,332725,340365,36310,False
97113,85323,206610,145150,153288,False
97113,85323,206610,170273,153288,False
102164,151907,221692,338801,67459,False
102164,151907,221692,352542,67459,False
85323,1744,145150,1974,153288,False
85323,1744,145150,139482,153288,False
85323,1744,145150,264075,153288,False
86157,37532,156603,52188,62188,False
86157,37532,156603,141703,62188,False
86157,37532,156603,217565,62188,False
133209,6264,293190,7544,246425,False
133209,6264,293190,162159,246425,False
133209,6264,293190,170411,246425,False
133209,6264,293190,332461,246425,False
133209,6264,293190,340343,246425,False
133209,6264,293190,340517,246425,False
85036,9253,139906,197331,32530,False
153675,94460,347137,197761,33661,False
155338,100788,353151,218035,62694,False
96594,152038,204028,340368,110366,False
96594,152038,204028,340537,110366,False
94460,12662,197761,144615,33661,False
94460,12662,197761,340356,33661,False
153425,151487,346361,336429,30255,False
151487,93815,336429,195885,30255,False
93815,7643,195885,9340,30255,False
93815,7643,195885,135679,30255,False
105468,23177,230445,29898,77595,False
86036,44157,155101,184591,6169,False
7502,7501,9176,165890,26519,True/True/True/True
152038,87348,340368,173826,110366,False
152038,87348,340368,174561,110366,False
87042,85552,170583,148859,12111,False
87042,85552,170583,159470,12111,False
87042,85552,170583,169606,12111,False
87042,85552,170583,173473,12111,False
87042,85552,170583,333162,12111,False
85552,11946,148859,14848,12111,False
85552,11946,148859,186326,12111,False
87348,399,173826,416,110366,False
87348,399,173826,260625,110366,False
137926,85549,301985,148789,162817,False
137926,85549,301985,173399,162817,False
137926,85549,301985,175040,162817,False
139012,99981,305188,411667,413471,True/True/True/True
152096,151961,340755,339312,240499,False
153464,151546,346498,336718,25125,False
152010,85622,339917,149900,63300,False
152010,85622,339917,160445,63300,False
152010,85622,339917,161875,63300,False
152010,85622,339917,173615,63300,False
151546,92595,336718,192144,25125,False
85622,37812,149900,52344,63300,False
85622,37812,149900,218572,63300,False
151961,36182,339312,50063,240499,False
151961,36182,339312,156753,240499,False
151961,36182,339312,291130,240499,False
86607,35205,162873,48430,162768,False
86607,35205,162873,273408,162768,False
86611,1826,162950,2067,153543,True/True/True/True
86611,1826,162950,124688,153543,True/True/True/True
86611,1826,162950,130652,153543,True/True/True/True
86611,1826,162950,145322,153543,True/True/True/True
86611,1826,162950,171439,153543,True/True/True/True
86611,1826,162950,217651,153543,True/True/True/True
86611,1826,162950,264316,153543,True/True/True/True
150437,86169,333403,156727,16006,False
150437,86169,333403,160094,16006,False
150437,86169,333403,164668,16006,False
150437,86169,333403,177096,16006,False
86939,85254,168811,144060,150120,False
85254,84949,144060,138125,150120,False
86774,85765,165786,151615,1970,False
84949,805,138125,870,150120,False
84949,805,138125,261089,150120,False
86169,15280,156727,19209,16006,False
86169,15280,156727,187680,16006,False
85765,86420,151615,159917,1970,False
36676,5162,50785,339477,33577,False
151944,115791,338998,255350,104585,False
86420,3738,159917,4429,1970,False
86420,3738,159917,183239,1970,False
87408,18751,175958,23811,41959,False
87408,18751,175958,203200,41959,False
92011,155189,190506,352693,23308,False
92011,155189,190506,354952,23308,False
152008,87372,339903,174630,62495,False
154610,101187,351144,219121,64769,False
155637,103895,354000,225910,72710,False
154845,38866,351756,149410,155849,True/True/True/False
154845,38866,351756,338046,155849,True/True/True/False
154845,38866,351756,352045,155849,True/True/True/False
13241,8843,16570,159152,72714,True/True/True/True
86763,34477,165616,46816,155849,False
86763,34477,165616,266557,155849,False
86763,34477,165616,348968,155849,False
101384,86029,219632,155025,391307,False
151930,100392,338924,216722,61110,True/True/True/True
86029,85915,155025,153501,391307,False
86461,37975,160588,52675,54047,False
86461,37975,160588,210490,54047,False
35642,134377,49110,295047,249490,True/True/True/True
85915,2058,153501,2353,391307,False
85915,2058,153501,300750,391307,False
86360,13346,159033,224447,71221,False
86226,85642,157443,150128,162318,False
86226,85642,157443,340421,162318,False
85642,4360,150128,5222,162318,False
85642,4360,150128,272969,162318,False
87372,86475,174630,160752,62495,False
87372,86475,174630,164419,62495,False
87372,86475,174630,167106,62495,False
86475,37732,160752,52240,62495,False
86475,37732,160752,217853,62495,False
174905,155022,404389,352243,9509,True/True/True/True
174905,155022,404389,403437,9509,True/True/True/True
174905,155022,404389,404230,9509,True/True/True/True
155022,90151,352243,185429,9509,True/True/True/True
155022,90151,352243,403433,9509,True/True/True/True
34648,152058,47128,340533,157363,True/True/True/True
152058,151734,340533,338052,157363,True/True/True/True
151051,151049,335110,335109,40489,False
151051,151049,335110,335132,40489,False
151051,151049,335110,335167,40489,False
151130,151129,335294,335293,76175,False
151130,151129,335294,335309,76175,True/True/True/False
151130,151129,335294,335319,76175,True/True/True/False
151049,151048,335109,335108,40489,False
151049,151048,335109,335142,40489,False
151049,151048,335109,335178,40489,False
150862,150860,334749,334746,27489,True/True/True/True
150862,150860,334749,334802,27489,True/True/True/True
150862,150860,334749,334828,27489,True/True/True/True
150863,150865,334752,334754,27542,False
150863,150865,334752,334798,27542,True/True/True/False
150863,150865,334752,334820,27542,True/True/True/False
150670,150669,334446,334445,22124,False
150670,150669,334446,334447,22124,False
150670,150669,334446,334475,22124,False
150865,150864,334754,334753,27542,False
150865,150864,334754,334821,27542,False
150865,150864,334754,334900,27542,False
151140,151139,335325,335326,80572,False
151140,151139,335325,335399,80572,False
151140,151139,335325,335434,80572,False
150669,150668,334445,334444,22124,False
150669,150668,334445,334484,22124,False
151129,151126,335293,335289,76175,False
151129,151126,335293,335306,76175,True/True/True/False
151129,151126,335293,335312,76175,True/True/True/False
150860,150859,334746,334745,27489,False
150860,150859,334746,334792,27489,True/True/True/False
150860,150859,334746,334815,27489,True/True/True/False
100635,11684,217537,52141,62157,False
154578,90381,351073,185953,10130,False
151609,89407,336944,183750,2522,False
151139,151138,335326,335323,80572,False
151139,151138,335326,335364,80572,False
151139,151138,335326,335397,80572,False
151976,36770,339543,50910,8171,False
151976,36770,339543,184885,8171,False
154278,85234,349616,143447,62764,False
154278,85234,349616,153648,62764,False
154278,85234,349616,349025,62764,False
154278,85234,349616,349652,62764,False
85234,29401,143447,38242,62764,False
85234,29401,143447,218101,62764,False
85234,29401,143447,348902,62764,False
87371,86268,174610,157931,27430,False
151118,151116,335279,335277,73441,False
151118,151116,335279,335337,73441,False
151118,151116,335279,335351,73441,False
118210,85413,262205,146614,151335,False
118210,85413,262205,156729,151335,False
118210,85413,262205,206599,151335,False
118210,85413,262205,340391,151335,False
86268,36439,157931,50451,27430,False
86268,36439,157931,193897,27430,False
86268,36439,157931,339379,27430,False
86268,36439,157931,339470,27430,False
85413,1238,146614,1377,151335,False
85663,85749,150461,151483,59611,True/True/True/True
154915,86817,351851,166690,98712,True/True/True/True
154915,86817,351851,174202,98712,True/True/True/True
154915,86817,351851,337437,98712,True/True/True/True
154915,86817,351851,349005,98712,True/True/True/True
154915,86817,351851,351147,98712,True/True/True/True
154915,86817,351851,352063,98712,True/True/True/True
85749,31365,151483,42418,59611,False
85749,31365,151483,215400,59611,False
86817,28645,166690,37181,98712,False
86817,28645,166690,250766,98712,False
86817,28645,166690,348996,98712,False
151735,34682,338056,47207,157627,False
151735,34682,338056,147525,157627,False
151735,34682,338056,155841,157627,False
151735,34682,338056,160889,157627,False
151735,34682,338056,164290,157627,False
151735,34682,338056,268318,157627,False
151915,119340,338839,264932,154177,True/True/True/True
152527,151920,342582,338871,110104,False
154141,154252,348892,349248,28681,False
154141,154252,348892,351870,28681,False
151920,117280,338871,260379,110104,False
154252,2550,349248,2939,28681,True/True/True/True
154252,2550,349248,194977,28681,True/True/True/True
151116,151117,335277,335278,73441,False
151116,151117,335277,335348,73441,False
151116,151117,335277,335367,73441,False
154986,151560,352144,336744,16566,False
151560,91109,336744,188157,16566,False
154340,102234,350328,221884,67660,False
84742,26089,129108,39078,601470,True/True/True/True
84742,26089,129108,312176,601470,True/True/True/True
120499,85350,267658,145619,156956,False
85350,34613,145619,47053,156956,False
155746,153191,355105,345475,24295,False
155746,153191,355105,354210,24295,False
153191,92327,345475,191429,24295,False
152114,151983,340915,339590,32571,False
151881,117253,338706,260342,110067,False
85462,86914,147513,168216,65277,False
155724,153987,354848,348166,110348,False
155710,154005,354728,348193,151020,False
153987,117451,348166,260607,110348,False
154005,118079,348193,261942,151020,False
86914,38294,168216,53110,65277,False
86914,38294,168216,219608,65277,False
153894,116979,347945,259970,109630,False
151897,151941,338757,338956,100181,False
151941,114767,338956,252167,100181,False
84722,31052,128165,41732,653742,False
31052,25160,41732,141514,653742,False
31052,25160,41732,330773,653742,False
154389,89450,350579,183860,2633,False
155738,155486,355033,353547,151012,False
153829,151863,347750,338663,95485,False
151863,112713,338663,247636,95485,False
151983,36643,339590,50743,32571,False
151983,36643,339590,197368,32571,False
155743,155582,355063,353847,100721,False
85574,35322,149122,48685,250364,False
85574,35322,149122,295880,250364,False
155486,118072,353547,261934,151012,False
155582,114980,353847,252666,100721,False
155462,151871,353489,338686,84266,False
153469,151822,346517,338504,80062,False
151871,107975,338686,236892,84266,False
151822,106321,338504,232797,80062,False
151826,153472,338515,346523,75432,False
153472,104898,346523,228495,75432,False
155633,104943,353990,228609,75548,False
153016,151895,344617,338749,110073,False
155185,91680,352686,189569,20772,False
151799,155420,338394,353337,71447,False
151895,117259,338749,260348,110073,False
155420,103434,353337,224674,71447,False
155651,151785,354076,338342,69571,False
155651,151785,354076,338531,69571,False
154031,151793,348358,338380,69553,False
151785,103006,338342,223733,69571,False
151793,102995,338380,223715,69553,False
153707,94981,347209,199209,35758,False
153981,117130,348156,260170,109892,False
153784,151791,347476,338377,66832,False
153420,151789,346344,338362,66982,False
151791,101963,338377,221107,66832,False
151789,102012,338362,221247,66982,False
151929,111462,338920,244698,92503,False
151929,111462,338920,338695,92503,False
150626,150625,334370,334368,200094,True/True/True/True
150626,150625,334370,334386,200094,False
153439,103545,346398,224989,71767,False
150625,87803,334368,334371,200094,True/True/True/False
155334,151760,353142,338240,61208,True/True/True/True
153783,100332,347462,216562,60944,False
151760,100429,338240,216814,61208,False
155402,102601,353268,222846,68660,False
154771,100544,351534,217096,61510,False
153732,95580,347276,200850,39383,False
154812,104065,351637,226449,73272,False
155323,100374,353116,216674,61060,False
152097,85559,340756,148947,28348,False
152097,85559,340756,162686,28348,False
152097,85559,340756,339402,28348,False
153686,94758,347165,198584,35019,True/True/True/True
155649,155347,354057,353170,36045,False
155705,155302,354699,353018,36419,False
85559,36445,148947,50463,28348,False
85559,36445,148947,194684,28348,False
155347,95002,353170,199260,36045,False
155721,154722,354833,351421,34597,False
155302,95109,353018,199585,36419,False
153424,151670,346360,337135,29139,False
151670,93610,337135,195406,29139,False
154722,94654,351421,198357,34597,False
154704,94218,351382,197002,31680,False
155722,154586,354846,351087,39373,False
153157,151511,345377,336606,25620,True/True/True/True
151511,92645,336606,192367,25620,False
155730,155088,354971,352415,25709,False
86597,86135,162670,156264,110729,False
155088,92660,352415,192453,25709,False
151537,92206,336695,191081,23935,False
153465,151557,346504,336735,23940,True/True/True/True
155732,155079,354988,352396,24076,False
151557,92209,336735,191086,23940,False
155178,151583,352653,336814,23468,False
155079,92250,352396,191215,24076,False
86135,418,156264,438,110729,False
86135,418,156264,260966,110729,False
151583,92069,336814,190656,23468,True/True/True/True
153864,114999,347888,252713,100769,False
153581,91977,346891,190362,23145,False
155048,151548,352320,336723,22124,False
151548,91845,336723,189967,22124,False
92510,91562,191970,346959,24865,False
98386,151667,210435,337126,53989,False
98386,151667,210435,346324,53989,False
153866,115004,347890,252725,100781,False
153554,91416,346812,188983,20109,False
154586,95574,351087,200840,39373,False
155517,154830,353722,351674,41163,False
155706,153564,354701,346833,20226,False
155488,91066,353562,188040,16434,False
154537,93803,350974,195848,30214,False
153564,91464,346833,189089,20226,False
155510,155479,353710,353537,87951,False
155067,151519,352371,336632,9998,True/True/True/True
155479,109569,353537,240362,87951,False
151519,90339,336632,185825,9998,False
155416,151794,353299,338381,75221,False
151794,104808,338381,228291,75221,False
153591,92238,346919,191188,24044,False
155367,95177,353200,199741,36588,False
154692,101312,351343,219366,65030,False
155192,92142,352696,190897,23741,False
155184,89258,352673,183277,2008,False
155718,154385,354806,350562,2164,False
154386,89377,350565,183657,2420,False
94254,155194,197117,352705,31832,False
155499,154572,353680,351061,6144,False
153156,151652,345366,337094,911,True/True/True/True
154385,89301,350562,183420,2164,False
155698,154377,354608,350537,910,False
151652,88946,337094,182422,911,False
154377,88945,350537,182421,910,False
151526,90961,336656,187665,15990,False
150526,150525,334173,334171,15455,False
150526,150525,334173,334212,15455,False
155072,88826,352381,181993,89,False
154572,89749,351061,184569,6144,False
86980,85199,169668,142819,280309,False
155685,100558,354468,217256,61679,False
154830,96289,351674,202465,41163,False
150546,150545,334207,334204,159328,False
150546,150545,334207,334215,159328,False
153875,116696,347911,259251,108837,False
150545,88432,334204,334206,159328,True/True/True/False
155728,154662,354913,351275,73400,False
154662,104116,351275,226572,73400,False
33907,87110,45771,171365,151630,True/True/True/True
150418,16181,332890,20388,84342,True/True/True/True
150418,16181,332890,236968,84342,True/True/True/True
150418,16181,332890,340474,84342,True/True/True/True
14713,14860,18428,176805,79893,True/True/True/True
85199,21336,142819,27318,280309,True/True/True/True
85199,21336,142819,126005,280309,True/True/True/True
